flim_year,ceremony_year,ceremony,category,nominee,film,winner
1938,1939,11,OUTSTANDING PRODUCTION,20th Century-Fox,Alexander's Ragtime Band,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Boys Town,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Citadel,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.-First National,Four Daughters,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Realization D'Art Cinematographique,Grand Illusion,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.,Jezebel,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Pygmalion,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Test Pilot,FALSE
1938,1939,11,OUTSTANDING PRODUCTION,Columbia,You Can't Take It with You,TRUE
1938,1939,11,WRITING (Original Story),Irving Berlin,Alexander's Ragtime Band,FALSE
1938,1939,11,WRITING (Original Story),Rowland Brown,Angels with Dirty Faces,FALSE
1938,1939,11,WRITING (Original Story),John Howard Lawson,Blockade,FALSE
1938,1939,11,WRITING (Original Story),"Dore Schary, Eleanore Griffin",Boys Town,TRUE
1938,1939,11,WRITING (Original Story),"Marcella Burke, Frederick Kohner",Mad about Music,FALSE
1938,1939,11,WRITING (Original Story),Frank Wead,Test Pilot,FALSE
1938,1939,11,WRITING (Screenplay),"John Meehan, Dore Schary",Boys Town,FALSE
1938,1939,11,WRITING (Screenplay),"Ian Dalrymple, Frank Wead, Elizabeth Hill",The Citadel,FALSE
1938,1939,11,WRITING (Screenplay),"Julius J. Epstein, Lenore Coffee",Four Daughters,FALSE
1938,1939,11,WRITING (Screenplay),"Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple",Pygmalion,TRUE
1938,1939,11,WRITING (Screenplay),Robert Riskin,You Can't Take It with You,FALSE
1939,1940,12,ACTOR,Robert Donat,"Goodbye, Mr. Chips",TRUE
1939,1940,12,ACTOR,Clark Gable,Gone with the Wind,FALSE
1939,1940,12,ACTOR,Laurence Olivier,Wuthering Heights,FALSE
1939,1940,12,ACTOR,Mickey Rooney,Babes in Arms,FALSE
1939,1940,12,ACTOR,James Stewart,Mr. Smith Goes to Washington,FALSE
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Aherne,Juarez,FALSE
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Harry Carey,Mr. Smith Goes to Washington,FALSE
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Donlevy,Beau Geste,FALSE
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,TRUE
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Smith Goes to Washington,FALSE
1939,1940,12,ACTRESS,Bette Davis,Dark Victory,FALSE
1939,1940,12,ACTRESS,Irene Dunne,Love Affair,FALSE
1939,1940,12,ACTRESS,Greta Garbo,Ninotchka,FALSE
1939,1940,12,ACTRESS,Greer Garson,"Goodbye, Mr. Chips",FALSE
1939,1940,12,ACTRESS,Vivien Leigh,Gone with the Wind,TRUE
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Olivia de Havilland,Gone with the Wind,FALSE
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Geraldine Fitzgerald,Wuthering Heights,FALSE
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,Gone with the Wind,TRUE
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Edna May Oliver,Drums along the Mohawk,FALSE
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Love Affair,FALSE
1939,1940,12,DIRECTING,Victor Fleming,Gone with the Wind,TRUE
1939,1940,12,DIRECTING,Sam Wood,"Goodbye, Mr. Chips",FALSE
1939,1940,12,DIRECTING,Frank Capra,Mr. Smith Goes to Washington,FALSE
1939,1940,12,DIRECTING,John Ford,Stagecoach,FALSE
1939,1940,12,DIRECTING,William Wyler,Wuthering Heights,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Warner Bros.-First National,Dark Victory,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Selznick International Pictures,Gone with the Wind,TRUE
1939,1940,12,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,"Goodbye, Mr. Chips",FALSE
1939,1940,12,OUTSTANDING PRODUCTION,RKO Radio,Love Affair,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Columbia,Mr. Smith Goes to Washington,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Ninotchka,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Hal Roach (production company),Of Mice and Men,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Walter Wanger (production company),Stagecoach,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Wizard of Oz,FALSE
1939,1940,12,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,Wuthering Heights,FALSE
1939,1940,12,WRITING (Original Story),Felix Jackson,Bachelor Mother,FALSE
1939,1940,12,WRITING (Original Story),"Mildred Cram, Leo McCarey",Love Affair,FALSE
1939,1940,12,WRITING (Original Story),Lewis R. Foster,Mr. Smith Goes to Washington,TRUE
1939,1940,12,WRITING (Original Story),Melchior Lengyel,Ninotchka,FALSE
1939,1940,12,WRITING (Original Story),Lamar Trotti,Young Mr. Lincoln,FALSE
1939,1940,12,WRITING (Screenplay),Sidney Howard,Gone with the Wind,TRUE
1939,1940,12,WRITING (Screenplay),"R. C. Sherriff, Claudine West, Eric Maschwitz","Goodbye, Mr. Chips",FALSE
1939,1940,12,WRITING (Screenplay),Sidney Buchman,Mr. Smith Goes to Washington,FALSE
1939,1940,12,WRITING (Screenplay),"Charles Brackett, Billy Wilder, Walter Reisch",Ninotchka,FALSE
1939,1940,12,WRITING (Screenplay),"Charles MacArthur, Ben Hecht",Wuthering Heights,FALSE
1940,1941,13,ACTOR,Charles Chaplin,The Great Dictator,FALSE
1940,1941,13,ACTOR,Henry Fonda,The Grapes of Wrath,FALSE
1940,1941,13,ACTOR,Raymond Massey,Abe Lincoln in Illinois,FALSE
1940,1941,13,ACTOR,Laurence Olivier,Rebecca,FALSE
1940,1941,13,ACTOR,James Stewart,The Philadelphia Story,TRUE
1940,1941,13,ACTOR IN A SUPPORTING ROLE,Albert Basserman,Foreign Correspondent,FALSE
1940,1941,13,ACTOR IN A SUPPORTING ROLE,Walter Brennan,The Westerner,TRUE
1940,1941,13,ACTOR IN A SUPPORTING ROLE,William Gargan,They Knew What They Wanted,FALSE
1940,1941,13,ACTOR IN A SUPPORTING ROLE,Jack Oakie,The Great Dictator,FALSE
1940,1941,13,ACTOR IN A SUPPORTING ROLE,James Stephenson,The Letter,FALSE
1940,1941,13,ACTRESS,Bette Davis,The Letter,FALSE
1940,1941,13,ACTRESS,Joan Fontaine,Rebecca,FALSE
1940,1941,13,ACTRESS,Katharine Hepburn,The Philadelphia Story,FALSE
1940,1941,13,ACTRESS,Ginger Rogers,Kitty Foyle,TRUE
1940,1941,13,ACTRESS,Martha Scott,Our Town,FALSE
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Judith Anderson,Rebecca,FALSE
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Jane Darwell,The Grapes of Wrath,TRUE
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Ruth Hussey,The Philadelphia Story,FALSE
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Barbara O'Neil,"All This, and Heaven Too",FALSE
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Primrose Path,FALSE
1940,1941,13,DIRECTING,John Ford,The Grapes of Wrath,TRUE
1940,1941,13,DIRECTING,Sam Wood,Kitty Foyle,FALSE
1940,1941,13,DIRECTING,William Wyler,The Letter,FALSE
1940,1941,13,DIRECTING,George Cukor,The Philadelphia Story,FALSE
1940,1941,13,DIRECTING,Alfred Hitchcock,Rebecca,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Warner Bros.,"All This, and Heaven Too",FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Walter Wanger (production company),Foreign Correspondent,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,20th Century-Fox,The Grapes of Wrath,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Charles Chaplin Productions,The Great Dictator,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,RKO Radio,Kitty Foyle,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Warner Bros.,The Letter,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Argosy-Wanger,The Long Voyage Home,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Sol Lesser (production company),Our Town,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Philadelphia Story,FALSE
1940,1941,13,OUTSTANDING PRODUCTION,Selznick International Pictures,Rebecca,TRUE
1940,1941,13,WRITING (Original Screenplay),Ben Hecht,Angels over Broadway,FALSE
1940,1941,13,WRITING (Original Screenplay),"John Huston, Heinz Herald, Norman Burnside",Dr. Ehrlich's Magic Bullet,FALSE
1940,1941,13,WRITING (Original Screenplay),"Charles Bennett, Joan Harrison",Foreign Correspondent,FALSE
1940,1941,13,WRITING (Original Screenplay),Charles Chaplin,The Great Dictator,FALSE
1940,1941,13,WRITING (Original Screenplay),Preston Sturges,The Great McGinty,TRUE
1940,1941,13,WRITING (Original Story),"Benjamin Glazer, John S. Toldy","Arise, My Love",TRUE
1940,1941,13,WRITING (Original Story),Walter Reisch,Comrade X,FALSE
1940,1941,13,WRITING (Original Story),"Dore Schary, Hugo Butler","Edison, the Man",FALSE
1940,1941,13,WRITING (Original Story),"Bella Spewack, Samuel Spewack, Leo McCarey",My Favorite Wife,FALSE
1940,1941,13,WRITING (Original Story),Stuart N. Lake,The Westerner,FALSE
1940,1941,13,WRITING (Screenplay),Nunnally Johnson,The Grapes of Wrath,FALSE
1940,1941,13,WRITING (Screenplay),Dalton Trumbo,Kitty Foyle,FALSE
1940,1941,13,WRITING (Screenplay),Dudley Nichols,The Long Voyage Home,FALSE
1940,1941,13,WRITING (Screenplay),Donald Ogden Stewart,The Philadelphia Story,TRUE
1940,1941,13,WRITING (Screenplay),"Robert E. Sherwood, Joan Harrison",Rebecca,FALSE
1941,1942,14,ACTOR,Gary Cooper,Sergeant York,TRUE
1941,1942,14,ACTOR,Cary Grant,Penny Serenade,FALSE
1941,1942,14,ACTOR,Walter Huston,All That Money Can Buy,FALSE
1941,1942,14,ACTOR,Robert Montgomery,Here Comes Mr. Jordan,FALSE
1941,1942,14,ACTOR,Orson Welles,Citizen Kane,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Sergeant York,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Devil and Miss Jones,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,TRUE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,James Gleason,Here Comes Mr. Jordan,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Sydney Greenstreet,The Maltese Falcon,FALSE
1941,1942,14,ACTRESS,Bette Davis,The Little Foxes,FALSE
1941,1942,14,ACTRESS,Olivia de Havilland,Hold Back the Dawn,FALSE
1941,1942,14,ACTRESS,Joan Fontaine,Suspicion,TRUE
1941,1942,14,ACTRESS,Greer Garson,Blossoms in the Dust,FALSE
1941,1942,14,ACTRESS,Barbara Stanwyck,Ball of Fire,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Sara Allgood,How Green Was My Valley,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,TRUE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Patricia Collinge,The Little Foxes,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,The Little Foxes,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Margaret Wycherly,Sergeant York,FALSE
1941,1942,14,DIRECTING,Orson Welles,Citizen Kane,FALSE
1941,1942,14,DIRECTING,Alexander Hall,Here Comes Mr. Jordan,FALSE
1941,1942,14,DIRECTING,John Ford,How Green Was My Valley,TRUE
1941,1942,14,DIRECTING,William Wyler,The Little Foxes,FALSE
1941,1942,14,DIRECTING,Howard Hawks,Sergeant York,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Metro-Goldwyn-Mayer,Blossoms in the Dust,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Mercury,Citizen Kane,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Columbia,Here Comes Mr. Jordan,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Paramount,Hold Back the Dawn,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,20th Century-Fox,How Green Was My Valley,TRUE
1941,1942,14,OUTSTANDING MOTION PICTURE,Samuel Goldwyn Productions,The Little Foxes,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Warner Bros.,The Maltese Falcon,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Warner Bros.,One Foot in Heaven,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Warner Bros.,Sergeant York,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,RKO Radio,Suspicion,FALSE
1941,1942,14,WRITING (Original Screenplay),"Herman J. Mankiewicz, Orson Welles",Citizen Kane,TRUE
1941,1942,14,WRITING (Original Screenplay),Norman Krasna,The Devil and Miss Jones,FALSE
1941,1942,14,WRITING (Original Screenplay),"Abem Finkel, Harry Chandlee, Howard Koch, John Huston",Sergeant York,FALSE
1941,1942,14,WRITING (Original Screenplay),"Karl Tunberg, Darrell Ware","Tall, Dark and Handsome",FALSE
1941,1942,14,WRITING (Original Screenplay),Paul Jarrico,"Tom, Dick and Harry",FALSE
1941,1942,14,WRITING (Original Story),"Billy Wilder, Thomas Monroe",Ball of Fire,FALSE
1941,1942,14,WRITING (Original Story),Harry Segall,Here Comes Mr. Jordan,TRUE
1941,1942,14,WRITING (Original Story),Monckton Hoffe,The Lady Eve,FALSE
1941,1942,14,WRITING (Original Story),"Richard Connell, Robert Presnell",Meet John Doe,FALSE
1941,1942,14,WRITING (Original Story),Gordon Wellesley,Night Train,FALSE
1941,1942,14,WRITING (Screenplay),"Sidney Buchman, Seton I. Miller",Here Comes Mr. Jordan,TRUE
1941,1942,14,WRITING (Screenplay),"Charles Brackett, Billy Wilder",Hold Back the Dawn,FALSE
1941,1942,14,WRITING (Screenplay),Philip Dunne,How Green Was My Valley,FALSE
1941,1942,14,WRITING (Screenplay),Lillian Hellman,The Little Foxes,FALSE
1941,1942,14,WRITING (Screenplay),John Huston,The Maltese Falcon,FALSE
1942,1943,15,ACTOR,James Cagney,Yankee Doodle Dandy,TRUE
1942,1943,15,ACTOR,Ronald Colman,Random Harvest,FALSE
1942,1943,15,ACTOR,Gary Cooper,The Pride of the Yankees,FALSE
1942,1943,15,ACTOR,Walter Pidgeon,Mrs. Miniver,FALSE
1942,1943,15,ACTOR,Monty Woolley,The Pied Piper,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,William Bendix,Wake Island,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,TRUE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Walter Huston,Yankee Doodle Dandy,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Henry Travers,Mrs. Miniver,FALSE
1942,1943,15,ACTRESS,Bette Davis,"Now, Voyager",FALSE
1942,1943,15,ACTRESS,Greer Garson,Mrs. Miniver,TRUE
1942,1943,15,ACTRESS,Katharine Hepburn,Woman of the Year,FALSE
1942,1943,15,ACTRESS,Rosalind Russell,My Sister Eileen,FALSE
1942,1943,15,ACTRESS,Teresa Wright,The Pride of the Yankees,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,"Now, Voyager",FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,The Magnificent Ambersons,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Susan Peters,Random Harvest,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Mrs. Miniver,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,TRUE
1942,1943,15,DIRECTING,Sam Wood,Kings Row,FALSE
1942,1943,15,DIRECTING,William Wyler,Mrs. Miniver,TRUE
1942,1943,15,DIRECTING,Mervyn LeRoy,Random Harvest,FALSE
1942,1943,15,DIRECTING,John Farrow,Wake Island,FALSE
1942,1943,15,DIRECTING,Michael Curtiz,Yankee Doodle Dandy,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Ortus,The Invaders,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Warner Bros.,Kings Row,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Mercury,The Magnificent Ambersons,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Metro-Goldwyn-Mayer,Mrs. Miniver,TRUE
1942,1943,15,OUTSTANDING MOTION PICTURE,20th Century-Fox,The Pied Piper,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Samuel Goldwyn Productions,The Pride of the Yankees,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Metro-Goldwyn-Mayer,Random Harvest,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Columbia,The Talk of the Town,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Paramount,Wake Island,FALSE
1942,1943,15,OUTSTANDING MOTION PICTURE,Warner Bros.,Yankee Doodle Dandy,FALSE
1942,1943,15,WRITING (Original Motion Picture Story),Irving Berlin,Holiday Inn,FALSE
1942,1943,15,WRITING (Original Motion Picture Story),Emeric Pressburger,The Invaders,TRUE
1942,1943,15,WRITING (Original Motion Picture Story),Paul Gallico,The Pride of the Yankees,FALSE
1942,1943,15,WRITING (Original Motion Picture Story),Sidney Harmon,The Talk of the Town,FALSE
1942,1943,15,WRITING (Original Motion Picture Story),Robert Buckner,Yankee Doodle Dandy,FALSE
1942,1943,15,WRITING (Original Screenplay),"Michael Powell, Emeric Pressburger",One of Our Aircraft Is Missing,FALSE
1942,1943,15,WRITING (Original Screenplay),"Frank Butler, Don Hartman",Road to Morocco,FALSE
1942,1943,15,WRITING (Original Screenplay),"W. R. Burnett, Frank Butler",Wake Island,FALSE
1942,1943,15,WRITING (Original Screenplay),George Oppenheimer,The War against Mrs. Hadley,FALSE
1942,1943,15,WRITING (Original Screenplay),"Ring Lardner, Jr., Michael Kanin",Woman of the Year,TRUE
1942,1943,15,WRITING (Screenplay),"Rodney Ackland, Emeric Pressburger",The Invaders,FALSE
1942,1943,15,WRITING (Screenplay),"Arthur Wimperis, George Froeschel, James Hilton, Claudine West",Mrs. Miniver,TRUE
1942,1943,15,WRITING (Screenplay),"Jo Swerling, Herman J. Mankiewicz",The Pride of the Yankees,FALSE
1942,1943,15,WRITING (Screenplay),"Claudine West, George Froeschel, Arthur Wimperis",Random Harvest,FALSE
1942,1943,15,WRITING (Screenplay),"Irwin Shaw, Sidney Buchman",The Talk of the Town,FALSE
1943,1944,16,ACTOR,Humphrey Bogart,Casablanca,FALSE
1943,1944,16,ACTOR,Gary Cooper,For Whom the Bell Tolls,FALSE
1943,1944,16,ACTOR,Paul Lukas,Watch on the Rhine,TRUE
1943,1944,16,ACTOR,Walter Pidgeon,Madame Curie,FALSE
1943,1944,16,ACTOR,Mickey Rooney,The Human Comedy,FALSE
1943,1944,16,ACTOR IN A SUPPORTING ROLE,Charles Bickford,The Song of Bernadette,FALSE
1943,1944,16,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The More the Merrier,TRUE
1943,1944,16,ACTOR IN A SUPPORTING ROLE,J. Carrol Naish,Sahara,FALSE
1943,1944,16,ACTOR IN A SUPPORTING ROLE,Claude Rains,Casablanca,FALSE
1943,1944,16,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,For Whom the Bell Tolls,FALSE
1943,1944,16,ACTRESS,Jean Arthur,The More the Merrier,FALSE
1943,1944,16,ACTRESS,Ingrid Bergman,For Whom the Bell Tolls,FALSE
1943,1944,16,ACTRESS,Joan Fontaine,The Constant Nymph,FALSE
1943,1944,16,ACTRESS,Greer Garson,Madame Curie,FALSE
1943,1944,16,ACTRESS,Jennifer Jones,The Song of Bernadette,TRUE
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,The Song of Bernadette,FALSE
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Paulette Goddard,So Proudly We Hail!,FALSE
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Katina Paxinou,For Whom the Bell Tolls,TRUE
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Anne Revere,The Song of Bernadette,FALSE
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Lucile Watson,Watch on the Rhine,FALSE
1943,1944,16,DIRECTING,Michael Curtiz,Casablanca,TRUE
1943,1944,16,DIRECTING,Ernst Lubitsch,Heaven Can Wait,FALSE
1943,1944,16,DIRECTING,Clarence Brown,The Human Comedy,FALSE
1943,1944,16,DIRECTING,George Stevens,The More the Merrier,FALSE
1943,1944,16,DIRECTING,Henry King,The Song of Bernadette,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,Warner Bros.,Casablanca,TRUE
1943,1944,16,OUTSTANDING MOTION PICTURE,Paramount,For Whom the Bell Tolls,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,20th Century-Fox,Heaven Can Wait,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,Metro-Goldwyn-Mayer,The Human Comedy,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,Two Cities,In Which We Serve,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,Metro-Goldwyn-Mayer,Madame Curie,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,Columbia,The More the Merrier,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,20th Century-Fox,The Ox-Bow Incident,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,20th Century-Fox,The Song of Bernadette,FALSE
1943,1944,16,OUTSTANDING MOTION PICTURE,Warner Bros.,Watch on the Rhine,FALSE
1943,1944,16,WRITING (Original Motion Picture Story),Guy Gilpatric,Action in the North Atlantic,FALSE
1943,1944,16,WRITING (Original Motion Picture Story),Steve Fisher,Destination Tokyo,FALSE
1943,1944,16,WRITING (Original Motion Picture Story),William Saroyan,The Human Comedy,TRUE
1943,1944,16,WRITING (Original Motion Picture Story),"Robert Russell, Frank Ross",The More the Merrier,FALSE
1943,1944,16,WRITING (Original Motion Picture Story),Gordon McDonell,Shadow of a Doubt,FALSE
1943,1944,16,WRITING (Original Screenplay),Dudley Nichols,Air Force,FALSE
1943,1944,16,WRITING (Original Screenplay),Noel Coward,In Which We Serve,FALSE
1943,1944,16,WRITING (Original Screenplay),Lillian Hellman,The North Star,FALSE
1943,1944,16,WRITING (Original Screenplay),Norman Krasna,Princess O'Rourke,TRUE
1943,1944,16,WRITING (Original Screenplay),Allan Scott,So Proudly We Hail!,FALSE
1943,1944,16,WRITING (Screenplay),"Julius J. Epstein, Philip G. Epstein, Howard Koch",Casablanca,TRUE
1943,1944,16,WRITING (Screenplay),Nunnally Johnson,Holy Matrimony,FALSE
1943,1944,16,WRITING (Screenplay),"Robert Russell, Frank Ross, Richard Flournoy, Lewis R. Foster",The More the Merrier,FALSE
1943,1944,16,WRITING (Screenplay),George Seaton,The Song of Bernadette,FALSE
1943,1944,16,WRITING (Screenplay),Dashiell Hammett,Watch on the Rhine,FALSE
1944,1945,17,ACTOR,Charles Boyer,Gaslight,FALSE
1944,1945,17,ACTOR,Bing Crosby,Going My Way,TRUE
1944,1945,17,ACTOR,Barry Fitzgerald,Going My Way,FALSE
1944,1945,17,ACTOR,Cary Grant,None but the Lonely Heart,FALSE
1944,1945,17,ACTOR,Alexander Knox,Wilson,FALSE
1944,1945,17,ACTOR IN A SUPPORTING ROLE,Hume Cronyn,The Seventh Cross,FALSE
1944,1945,17,ACTOR IN A SUPPORTING ROLE,Barry Fitzgerald,Going My Way,TRUE
1944,1945,17,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Skeffington,FALSE
1944,1945,17,ACTOR IN A SUPPORTING ROLE,Clifton Webb,Laura,FALSE
1944,1945,17,ACTOR IN A SUPPORTING ROLE,Monty Woolley,Since You Went Away,FALSE
1944,1945,17,ACTRESS,Ingrid Bergman,Gaslight,TRUE
1944,1945,17,ACTRESS,Claudette Colbert,Since You Went Away,FALSE
1944,1945,17,ACTRESS,Bette Davis,Mr. Skeffington,FALSE
1944,1945,17,ACTRESS,Greer Garson,Mrs. Parkington,FALSE
1944,1945,17,ACTRESS,Barbara Stanwyck,Double Indemnity,FALSE
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,None but the Lonely Heart,TRUE
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Jennifer Jones,Since You Went Away,FALSE
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,Gaslight,FALSE
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Aline MacMahon,Dragon Seed,FALSE
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Mrs. Parkington,FALSE
1944,1945,17,DIRECTING,Billy Wilder,Double Indemnity,FALSE
1944,1945,17,DIRECTING,Leo McCarey,Going My Way,TRUE
1944,1945,17,DIRECTING,Otto Preminger,Laura,FALSE
1944,1945,17,DIRECTING,Alfred Hitchcock,Lifeboat,FALSE
1944,1945,17,DIRECTING,Henry King,Wilson,FALSE
1944,1945,17,BEST MOTION PICTURE,Paramount,Double Indemnity,FALSE
1944,1945,17,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,Gaslight,FALSE
1944,1945,17,BEST MOTION PICTURE,Paramount,Going My Way,TRUE
1944,1945,17,BEST MOTION PICTURE,Selznick International Pictures,Since You Went Away,FALSE
